sample_id,image,caption,prompt,answer
364,B,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: the kid with the magnifying glass looks at them
Answer: No.

Example 2:
Image: <image>
Caption: parent pointing at child
Answer: Yes.

Example 3:
Image: <image>
Caption: there are more people than stools
Answer: No.

Example 4:
Image: <image>
Caption: a car going into a hollow tube
Answer: Yes.

Example 5:
Image: <image>
Caption: someone is overdoing it
Answer: No.

Example 6:
Image: <image>
Caption: some green on the ball
Answer: Yes.

Example 7:
Image: <image>
Caption: soft shoes are on a smooth floor
Answer: No.

Example 8:
Image: <image>
Caption: a normal person wishing they were a superhero
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: some are parking in a train
Answer: ",No.
364,B,2,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: the kid with the magnifying glass looks at them
Answer: No.

Example 2:
Image: <image>
Caption: parent pointing at child
Answer: Yes.

Example 3:
Image: <image>
Caption: there are more people than stools
Answer: No.

Example 4:
Image: <image>
Caption: a car going into a hollow tube
Answer: Yes.

Example 5:
Image: <image>
Caption: someone is overdoing it
Answer: No.

Example 6:
Image: <image>
Caption: some green on the ball
Answer: Yes.

Example 7:
Image: <image>
Caption: soft shoes are on a smooth floor
Answer: No.

Example 8:
Image: <image>
Caption: a normal person wishing they were a superhero
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: some are training in a park
Answer: ",Yes.
365,A,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: using the laptop while the guitar is close by
Answer: No.

Example 2:
Image: <image>
Caption: a cat is underneath a red blanket
Answer: Yes.

Example 3:
Image: <image>
Caption: the children are being quiet while the adult is loud
Answer: No.

Example 4:
Image: <image>
Caption: the sail rests below the water
Answer: Yes.

Example 5:
Image: <image>
Caption: a mike in the right hand while raising the left
Answer: No.

Example 6:
Image: <image>
Caption: the plant is eating the bug
Answer: Yes.

Example 7:
Image: <image>
Caption: there are three people and two windows
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left has their arms up and the person on the right has their arms down
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: an athlete running on water
Answer: ",Yes.
365,A,2,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: using the laptop while the guitar is close by
Answer: No.

Example 2:
Image: <image>
Caption: a cat is underneath a red blanket
Answer: Yes.

Example 3:
Image: <image>
Caption: the children are being quiet while the adult is loud
Answer: No.

Example 4:
Image: <image>
Caption: the sail rests below the water
Answer: Yes.

Example 5:
Image: <image>
Caption: a mike in the right hand while raising the left
Answer: No.

Example 6:
Image: <image>
Caption: the plant is eating the bug
Answer: Yes.

Example 7:
Image: <image>
Caption: there are three people and two windows
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left has their arms up and the person on the right has their arms down
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: water running on an athlete
Answer: ",Yes.
365,B,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: using the laptop while the guitar is close by
Answer: No.

Example 2:
Image: <image>
Caption: a cat is underneath a red blanket
Answer: Yes.

Example 3:
Image: <image>
Caption: the children are being quiet while the adult is loud
Answer: No.

Example 4:
Image: <image>
Caption: the sail rests below the water
Answer: Yes.

Example 5:
Image: <image>
Caption: a mike in the right hand while raising the left
Answer: No.

Example 6:
Image: <image>
Caption: the plant is eating the bug
Answer: Yes.

Example 7:
Image: <image>
Caption: there are three people and two windows
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left has their arms up and the person on the right has their arms down
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: an athlete running on water
Answer: ",No.
365,B,2,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: using the laptop while the guitar is close by
Answer: No.

Example 2:
Image: <image>
Caption: a cat is underneath a red blanket
Answer: Yes.

Example 3:
Image: <image>
Caption: the children are being quiet while the adult is loud
Answer: No.

Example 4:
Image: <image>
Caption: the sail rests below the water
Answer: Yes.

Example 5:
Image: <image>
Caption: a mike in the right hand while raising the left
Answer: No.

Example 6:
Image: <image>
Caption: the plant is eating the bug
Answer: Yes.

Example 7:
Image: <image>
Caption: there are three people and two windows
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left has their arms up and the person on the right has their arms down
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: water running on an athlete
Answer: ",Yes.
366,A,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: water for plants
Answer: No.

Example 2:
Image: <image>
Caption: someone talks on the phone angrily while another person sits happily
Answer: Yes.

Example 3:
Image: <image>
Caption: the person with a beard is smiling while the person with long hair is not
Answer: No.

Example 4:
Image: <image>
Caption: a person with long hair eating a meat-based product while a person with short hair snacks on some fries
Answer: Yes.

Example 5:
Image: <image>
Caption: a frog is above rocks which are under the water
Answer: No.

Example 6:
Image: <image>
Caption: some are parking in a train
Answer: Yes.

Example 7:
Image: <image>
Caption: more humans than phones
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left is dancing and the person on the very right is sitting on the sofa
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: a horse getting wet
Answer: ",Yes.
366,A,2,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: water for plants
Answer: No.

Example 2:
Image: <image>
Caption: someone talks on the phone angrily while another person sits happily
Answer: Yes.

Example 3:
Image: <image>
Caption: the person with a beard is smiling while the person with long hair is not
Answer: No.

Example 4:
Image: <image>
Caption: a person with long hair eating a meat-based product while a person with short hair snacks on some fries
Answer: Yes.

Example 5:
Image: <image>
Caption: a frog is above rocks which are under the water
Answer: No.

Example 6:
Image: <image>
Caption: some are parking in a train
Answer: Yes.

Example 7:
Image: <image>
Caption: more humans than phones
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left is dancing and the person on the very right is sitting on the sofa
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: getting a horse wet
Answer: ",Yes.
366,B,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: water for plants
Answer: No.

Example 2:
Image: <image>
Caption: someone talks on the phone angrily while another person sits happily
Answer: Yes.

Example 3:
Image: <image>
Caption: the person with a beard is smiling while the person with long hair is not
Answer: No.

Example 4:
Image: <image>
Caption: a person with long hair eating a meat-based product while a person with short hair snacks on some fries
Answer: Yes.

Example 5:
Image: <image>
Caption: a frog is above rocks which are under the water
Answer: No.

Example 6:
Image: <image>
Caption: some are parking in a train
Answer: Yes.

Example 7:
Image: <image>
Caption: more humans than phones
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left is dancing and the person on the very right is sitting on the sofa
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: a horse getting wet
Answer: ",Yes.
366,B,2,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: water for plants
Answer: No.

Example 2:
Image: <image>
Caption: someone talks on the phone angrily while another person sits happily
Answer: Yes.

Example 3:
Image: <image>
Caption: the person with a beard is smiling while the person with long hair is not
Answer: No.

Example 4:
Image: <image>
Caption: a person with long hair eating a meat-based product while a person with short hair snacks on some fries
Answer: Yes.

Example 5:
Image: <image>
Caption: a frog is above rocks which are under the water
Answer: No.

Example 6:
Image: <image>
Caption: some are parking in a train
Answer: Yes.

Example 7:
Image: <image>
Caption: more humans than phones
Answer: No.

Example 8:
Image: <image>
Caption: the person on the left is dancing and the person on the very right is sitting on the sofa
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: getting a horse wet
Answer: ",Yes.
367,A,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: the circle is above the cross
Answer: No.

Example 2:
Image: <image>
Caption: star of death
Answer: Yes.

Example 3:
Image: <image>
Caption: driving off the road and on the unpaved terrain
Answer: No.

Example 4:
Image: <image>
Caption: A small animal with curled hair
Answer: Yes.

Example 5:
Image: <image>
Caption: standing on feet
Answer: No.

Example 6:
Image: <image>
Caption: The white queen is taking the black king
Answer: Yes.

Example 7:
Image: <image>
Caption: a worker in a yellow hat uses a drill to the left of where the opening in the wall is
Answer: No.

Example 8:
Image: <image>
Caption: a diagram showing movement from right to left
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: the glasses full of water are above the person's head and leg
Answer: ",No.
367,A,2,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: the circle is above the cross
Answer: No.

Example 2:
Image: <image>
Caption: star of death
Answer: Yes.

Example 3:
Image: <image>
Caption: driving off the road and on the unpaved terrain
Answer: No.

Example 4:
Image: <image>
Caption: A small animal with curled hair
Answer: Yes.

Example 5:
Image: <image>
Caption: standing on feet
Answer: No.

Example 6:
Image: <image>
Caption: The white queen is taking the black king
Answer: Yes.

Example 7:
Image: <image>
Caption: a worker in a yellow hat uses a drill to the left of where the opening in the wall is
Answer: No.

Example 8:
Image: <image>
Caption: a diagram showing movement from right to left
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: the person's head and leg are above the glasses full of water
Answer: ",No.
367,B,1,"Below are examples of evaluating image-caption consistency:

Example 1:
Image: <image>
Caption: the circle is above the cross
Answer: No.

Example 2:
Image: <image>
Caption: star of death
Answer: Yes.

Example 3:
Image: <image>
Caption: driving off the road and on the unpaved terrain
Answer: No.

Example 4:
Image: <image>
Caption: A small animal with curled hair
Answer: Yes.

Example 5:
Image: <image>
Caption: standing on feet
Answer: No.

Example 6:
Image: <image>
Caption: The white queen is taking the black king
Answer: Yes.

Example 7:
Image: <image>
Caption: a worker in a yellow hat uses a drill to the left of where the opening in the wall is
Answer: No.

Example 8:
Image: <image>
Caption: a diagram showing movement from right to left
Answer: Yes.

Now, evaluate this:
Image: <image>
Caption: the glasses full of water are above the person's head and leg
Answer: ",No.
